username,placeLocation,latitude,longitude,code
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Lisbon, Portugal",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Jerusalem, Israel",0.0,0.0,IL
chandim2014,"Ein Bokek, Israel",0.0,0.0,IL
Baarish,"Baramati, India",0.0,0.0,IN
Baarish,"Ginza, Japan",0.0,0.0,IN
Baarish,"Auckland Central, New Zealand",0.0,0.0,IN
Baarish,"Bhuj, India",0.0,0.0,IN
Baarish,"Bhuj, India",0.0,0.0,IN
Baarish,"Kutch, India",0.0,0.0,IN
Baarish,"Bhuj, India",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,"Thane, India",0.0,0.0,IN
Baarish,"Hyderabad, India",0.0,0.0,IN
Baarish,"Latur, India",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,"Indore, India",0.0,0.0,IN
Baarish,"Santorini, Greece",0.0,0.0,IN
Baarish,"Athens, Greece",0.0,0.0,IN
Baarish,"Crete, Greece",0.0,0.0,IN
Baarish,"Santorini, Greece",0.0,0.0,IN
Baarish,"Athens, Greece",0.0,0.0,IN
Baarish,"Santorini, Greece",0.0,0.0,IN
Baarish,"Crete, Greece",0.0,0.0,IN
Baarish,"Crete, Greece",0.0,0.0,IN
Baarish,"Crete, Greece",0.0,0.0,IN
Baarish,"Crete, Greece",0.0,0.0,IN
Baarish,"Santorini, Greece",0.0,0.0,IN
Baarish,World,0.0,0.0,IN
Baarish,World,0.0,0.0,IN
Baarish,"Athens, Greece",0.0,0.0,IN
Baarish,"Athens, Greece",0.0,0.0,IN
Baarish,"Balchik, Bulgaria",0.0,0.0,IN
Baarish,"Sofia, Bulgaria",0.0,0.0,IN
Baarish,"Golden Sands, Bulgaria",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,World,0.0,0.0,IN
Baarish,"Neral, India",0.0,0.0,IN
Baarish,"Tabanan, Indonesia",0.0,0.0,IN
Baarish,"Beraban, Indonesia",0.0,0.0,IN
Baarish,"Denpasar, Indonesia",0.0,0.0,IN
Baarish,"Tabanan, Indonesia",0.0,0.0,IN
Baarish,"Tabanan, Indonesia",0.0,0.0,IN
Baarish,"Ubud, Indonesia",0.0,0.0,IN
Baarish,"Ubud, Indonesia",0.0,0.0,IN
Baarish,"Sanur, Indonesia",0.0,0.0,IN
Baarish,"Sanur, Indonesia",0.0,0.0,IN
Baarish,"Sukawati, Indonesia",0.0,0.0,IN
Baarish,"Singaraja, Indonesia",0.0,0.0,IN
Baarish,World,0.0,0.0,IN
Baarish,"Ubud, Indonesia",0.0,0.0,IN
Baarish,"Ubud, Indonesia",0.0,0.0,IN
Baarish,"Ubud, Indonesia",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,"Mumbai, India",0.0,0.0,IN
Baarish,"Pune, India",0.0,0.0,IN
Baarish,"Pune, India",0.0,0.0,IN
Baarish,"Indore, India",0.0,0.0,IN
Baarish,"Bangkok, Thailand",0.0,0.0,IN
Baarish,"Bangkok, Thailand",0.0,0.0,IN
Baarish,"Bangkok, Thailand",0.0,0.0,IN
Baarish,"Bangkok, Thailand",0.0,0.0,IN
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"Crete, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"London, United Kingdom",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
623nicoc,"Athens, Greece",0.0,0.0,GB
justLaura30,"Aqaba, Jordan",0.0,0.0,QA
justLaura30,"Athens, Greece",0.0,0.0,QA
justLaura30,"Santorini, Greece",0.0,0.0,QA
justLaura30,"Hong Kong, China",0.0,0.0,QA
justLaura30,"Doha, Qatar",0.0,0.0,QA
justLaura30,"Dubai, United Arab Emirates",0.0,0.0,QA
justLaura30,"Dubai, United Arab Emirates",0.0,0.0,QA
justLaura30,"Dubai, United Arab Emirates",0.0,0.0,QA
justLaura30,"Singapore, Singapore",0.0,0.0,QA
justLaura30,"Singapore, Singapore",0.0,0.0,QA
justLaura30,"Singapore, Singapore",0.0,0.0,QA
justLaura30,"Kuala Lumpur, Malaysia",0.0,0.0,QA
justLaura30,"Kuala Lumpur, Malaysia",0.0,0.0,QA
justLaura30,"Singapore, Singapore",0.0,0.0,QA
justLaura30,"Ketewel, Indonesia",0.0,0.0,QA
justLaura30,"Gianyar, Indonesia",0.0,0.0,QA
MrsKCIreland,"Dunquin, Ireland",0.0,0.0,IE
MrsKCIreland,"Dingle Peninsula, Ireland",0.0,0.0,IE
MrsKCIreland,"Dingle Peninsula, Ireland",0.0,0.0,IE
MrsKCIreland,"Enfield, Ireland",0.0,0.0,IE
MrsKCIreland,"Kildare, Ireland",0.0,0.0,IE
MrsKCIreland,"Tralee, Ireland",0.0,0.0,IE
MrsKCIreland,"County Tipperary, Ireland",0.0,0.0,IE
MrsKCIreland,"Carran, Ireland",0.0,0.0,IE
MrsKCIreland,"Doolin, Ireland",0.0,0.0,IE
MrsKCIreland,"Lisdoonvarna, Ireland",0.0,0.0,IE
MrsKCIreland,"Bunratty, Ireland",0.0,0.0,IE
MrsKCIreland,"Oranmore, Ireland",0.0,0.0,IE
MrsKCIreland,"Ennistymon, Ireland",0.0,0.0,IE
MrsKCIreland,"Thurles, Ireland",0.0,0.0,IE
MrsKCIreland,"Rome, Italy",0.0,0.0,IE
MrsKCIreland,"Athens, Greece",0.0,0.0,IE
MrsKCIreland,"Rome, Italy",0.0,0.0,IE
MrsKCIreland,"Venice, Italy",0.0,0.0,IE
MrsKCIreland,"Bari, Italy",0.0,0.0,IE
MrsKCIreland,"Rome, Italy",0.0,0.0,IE
MrsKCIreland,"Venice, Italy",0.0,0.0,IE
MrsKCIreland,"Venice, Italy",0.0,0.0,IE
MrsKCIreland,"Venice, Italy",0.0,0.0,IE
MrsKCIreland,"Munich, Germany",0.0,0.0,IE
MrsKCIreland,"Beaufort, Ireland",0.0,0.0,IE
MrsKCIreland,"Killarney, Ireland",0.0,0.0,IE
MrsKCIreland,"Killarney, Ireland",0.0,0.0,IE
MrsKCIreland,"Killarney, Ireland",0.0,0.0,IE
MrsKCIreland,"Killarney, Ireland",0.0,0.0,IE
MrsKCIreland,"Gowran, Ireland",0.0,0.0,IE
MrsKCIreland,"Yerseke, The Netherlands",0.0,0.0,IE
MrsKCIreland,"Youghal, Ireland",0.0,0.0,IE
MrsKCIreland,"Youghal, Ireland",0.0,0.0,IE
MrsKCIreland,"Killaloe, Ireland",0.0,0.0,IE
MrsKCIreland,"Wexford, Ireland",0.0,0.0,IE
MrsKCIreland,"Wexford, Ireland",0.0,0.0,IE
MrsKCIreland,"Wexford, Ireland",0.0,0.0,IE
MrsKCIreland,"Kutna Hora, Czech Republic",0.0,0.0,IE
MrsKCIreland,"Kutna Hora, Czech Republic",0.0,0.0,IE
MrsKCIreland,"Kutna Hora, Czech Republic",0.0,0.0,IE
MrsKCIreland,"Prague, Czech Republic",0.0,0.0,IE
MrsKCIreland,"Prague, Czech Republic",0.0,0.0,IE
MrsKCIreland,"Thurles, Ireland",0.0,0.0,IE
MrsKCIreland,"Kilkenny, Ireland",0.0,0.0,IE
MrsKCIreland,"Luxembourg City, Luxembourg",0.0,0.0,IE
MrsKCIreland,"Clonmel, Ireland",0.0,0.0,IE
MrsKCIreland,"Clonmel, Ireland",0.0,0.0,IE
MrsKCIreland,"Tallinn, Estonia",0.0,0.0,IE
MrsKCIreland,"Tallinn, Estonia",0.0,0.0,IE
MrsKCIreland,"Helsinki, Finland",0.0,0.0,IE
MrsKCIreland,"Helsinki, Finland",0.0,0.0,IE
MrsKCIreland,"Helsinki, Finland",0.0,0.0,IE
MrsKCIreland,"Naas, Ireland",0.0,0.0,IE
MrsKCIreland,"Naas, Ireland",0.0,0.0,IE
MrsKCIreland,"Carcassonne Center, France",0.0,0.0,IE
MrsKCIreland,"Carcassonne Center, France",0.0,0.0,IE
MrsKCIreland,"Carcassonne Center, France",0.0,0.0,IE
MrsKCIreland,"Carcassonne Center, France",0.0,0.0,IE
MrsKCIreland,"Abbeyleix, Ireland",0.0,0.0,IE
MrsKCIreland,"Liscannor, Ireland",0.0,0.0,IE
547lynnw,"Chiredzi, Zimbabwe",0.0,0.0,ZW
547lynnw,"Mutare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Lake Kariba, Zimbabwe",0.0,0.0,ZW
547lynnw,World,0.0,0.0,ZW
547lynnw,"Houghton-le-Spring, United Kingdom",0.0,0.0,ZW
547lynnw,"Kempton Park, South Africa",0.0,0.0,ZW
547lynnw,"Sunderland, United Kingdom",0.0,0.0,ZW
547lynnw,"Houghton-le-Spring, United Kingdom",0.0,0.0,ZW
547lynnw,"Houghton-le-Spring, United Kingdom",0.0,0.0,ZW
547lynnw,"Hwange National Park, Zimbabwe",0.0,0.0,ZW
547lynnw,"Hwange National Park, Zimbabwe",0.0,0.0,ZW
547lynnw,"Selous, Zimbabwe",0.0,0.0,ZW
547lynnw,"Kempton Park, South Africa",0.0,0.0,ZW
547lynnw,"Glyfada, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Nea Makri, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Athens, Greece",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"West Drayton, United Kingdom",0.0,0.0,ZW
547lynnw,"Kempton Park, South Africa",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Kigali, Rwanda",0.0,0.0,ZW
547lynnw,"Kigali, Rwanda",0.0,0.0,ZW
547lynnw,"Nyamata, Rwanda",0.0,0.0,ZW
547lynnw,"Akagera National Park, Rwanda",0.0,0.0,ZW
547lynnw,"Hounslow, United Kingdom",0.0,0.0,ZW
547lynnw,"London, United Kingdom",0.0,0.0,ZW
547lynnw,"London, United Kingdom",0.0,0.0,ZW
547lynnw,"London, United Kingdom",0.0,0.0,ZW
547lynnw,"Otley, United Kingdom",0.0,0.0,ZW
547lynnw,World,0.0,0.0,ZW
547lynnw,World,0.0,0.0,ZW
547lynnw,"Blubberhouses, United Kingdom",0.0,0.0,ZW
547lynnw,"Leeds, United Kingdom",0.0,0.0,ZW
547lynnw,"Otley, United Kingdom",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Wedza, Zimbabwe",0.0,0.0,ZW
547lynnw,"Nairobi, Kenya",0.0,0.0,ZW
547lynnw,"Zanzibar Island, Tanzania",0.0,0.0,ZW
547lynnw,"Zanzibar Island, Tanzania",0.0,0.0,ZW
547lynnw,"Zanzibar Island, Tanzania",0.0,0.0,ZW
547lynnw,"Lusaka, Zambia",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Harare, Zimbabwe",0.0,0.0,ZW
547lynnw,"Otley, United Kingdom",0.0,0.0,ZW
547lynnw,"Otley, United Kingdom",0.0,0.0,ZW
547lynnw,"Bradford, United Kingdom",0.0,0.0,ZW
547lynnw,"Nottingham, United Kingdom",0.0,0.0,ZW
547lynnw,"Glasgow, United Kingdom",0.0,0.0,ZW
MamaMia796,"Idyllwild, California",0.0,0.0,US
MamaMia796,"Idyllwild, California",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Rancho Cucamonga, California",0.0,0.0,US
MamaMia796,"Chino, California",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Rancho Cucamonga, California",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Rome, Italy",0.0,0.0,US
MamaMia796,"Vatican City, Italy",0.0,0.0,US
MamaMia796,"Vatican City, Italy",0.0,0.0,US
MamaMia796,"Vatican City, Italy",0.0,0.0,US
MamaMia796,"Rome, Italy",0.0,0.0,US
MamaMia796,"Chino, California",0.0,0.0,US
MamaMia796,"Las Vegas, Nevada",0.0,0.0,US
MamaMia796,"Las Vegas, Nevada",0.0,0.0,US
MamaMia796,"Victorville, California",0.0,0.0,US
MamaMia796,"La Verne, California",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Rancho Cucamonga, California",0.0,0.0,US
MamaMia796,"Fontana, California",0.0,0.0,US
MamaMia796,"Claremont, California",0.0,0.0,US
MamaMia796,"Corona, California",0.0,0.0,US
MamaMia796,"Fontana, California",0.0,0.0,US
MamaMia796,"Fontana, California",0.0,0.0,US
MamaMia796,"Corona, California",0.0,0.0,US
MamaMia796,"Corona, California",0.0,0.0,US
MamaMia796,"Rancho Cucamonga, California",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Rome, Italy",0.0,0.0,US
MamaMia796,"Isola d'Ischia, Italy",0.0,0.0,US
MamaMia796,"Split, Croatia",0.0,0.0,US
MamaMia796,"Los Angeles, California",0.0,0.0,US
MamaMia796,"Isola d'Ischia, Italy",0.0,0.0,US
MamaMia796,"Island of Malta, Malta",0.0,0.0,US
MamaMia796,"Island of Malta, Malta",0.0,0.0,US
MamaMia796,"Split, Croatia",0.0,0.0,US
MamaMia796,"Upland, California",0.0,0.0,US
MamaMia796,"Sicily, Italy",0.0,0.0,US
MamaMia796,"Sicily, Italy",0.0,0.0,US
MamaMia796,"Sicily, Italy",0.0,0.0,US
MamaMia796,"Sicily, Italy",0.0,0.0,US
MamaMia796,"Sicily, Italy",0.0,0.0,US
MamaMia796,"Corfu, Greece",0.0,0.0,US
MamaMia796,"Stromboli, Italy",0.0,0.0,US
MamaMia796,"Trieste, Italy",0.0,0.0,US
MamaMia796,"Trieste, Italy",0.0,0.0,US
MamaMia796,"Trieste, Italy",0.0,0.0,US
MamaMia796,"Trieste, Italy",0.0,0.0,US
MamaMia796,"Split, Croatia",0.0,0.0,US
MamaMia796,"Prijevor, Montenegro",0.0,0.0,US
MamaMia796,"Budva Municipality, Montenegro",0.0,0.0,US
MamaMia796,"Dubrovnik, Croatia",0.0,0.0,US
MamaMia796,"Dubrovnik, Croatia",0.0,0.0,US
MamaMia796,"Livorno, Italy",0.0,0.0,US
MamaMia796,"Monte-Carlo, Monaco",0.0,0.0,US
MamaMia796,"Monaco-Ville, Monaco",0.0,0.0,US
MamaMia796,"La Jolla, California",0.0,0.0,US
MamaMia796,"Sitges, Spain",0.0,0.0,US
MamaMia796,"Marseille, France",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Sounio, Greece",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Athens, Greece",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Orcas Island, Washington",0.0,0.0,US
tjmU4374LJ,"Orcas Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Berlin, Germany",0.0,0.0,US
tjmU4374LJ,"Berlin, Germany",0.0,0.0,US
tjmU4374LJ,"Berlin, Germany",0.0,0.0,US
tjmU4374LJ,"Milan, Italy",0.0,0.0,US
tjmU4374LJ,"Milan, Italy",0.0,0.0,US
tjmU4374LJ,"Milan, Italy",0.0,0.0,US
tjmU4374LJ,"Milan, Italy",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Corvallis, Oregon",0.0,0.0,US
tjmU4374LJ,"Fidalgo Island, Washington",0.0,0.0,US
tjmU4374LJ,"Minneapolis, Minnesota",0.0,0.0,US
tjmU4374LJ,"Minneapolis, Minnesota",0.0,0.0,US
tjmU4374LJ,"Fidalgo Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Orcas Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Fidalgo Island, Washington",0.0,0.0,US
tjmU4374LJ,"Wilmington, Delaware",0.0,0.0,US
tjmU4374LJ,"Wilmington, Delaware",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Woodland, Washington",0.0,0.0,US
tjmU4374LJ,"Fidalgo Island, Washington",0.0,0.0,US
tjmU4374LJ,"Fidalgo Island, Washington",0.0,0.0,US
tjmU4374LJ,"Mount Vernon, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"San Juan Island, Washington",0.0,0.0,US
tjmU4374LJ,"Seattle, Washington",0.0,0.0,US
tjmU4374LJ,"Saint Louis, Missouri",0.0,0.0,US
tjmU4374LJ,"Saint Louis, Missouri",0.0,0.0,US
tjmU4374LJ,"Corvallis, Oregon",0.0,0.0,US
tjmU4374LJ,"Orcas Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Portland, Oregon",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Lopez Island, Washington",0.0,0.0,US
tjmU4374LJ,"Bellingham, Washington",0.0,0.0,US
tjmU4374LJ,"Bellingham, Washington",0.0,0.0,US
dichaviajera,"Athens, Greece",0.0,0.0,ES
dichaviajera,"Athens, Greece",0.0,0.0,ES
dichaviajera,"Athens, Greece",0.0,0.0,ES
dichaviajera,"Athens, Greece",0.0,0.0,ES
selwyna_13,"Lima, Peru",0.0,0.0,AU
selwyna_13,"Urubamba, Peru",0.0,0.0,AU
selwyna_13,"Cusco, Peru",0.0,0.0,AU
selwyna_13,"Cusco, Peru",0.0,0.0,AU
selwyna_13,"Foz do Iguacu, PR",0.0,0.0,AU
selwyna_13,"Foz do Iguacu, PR",0.0,0.0,AU
selwyna_13,"Foz do Iguacu, PR",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Rio de Janeiro, RJ",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"San Carlos de Bariloche, Argentina",0.0,0.0,AU
selwyna_13,"San Carlos de Bariloche, Argentina",0.0,0.0,AU
selwyna_13,"San Carlos de Bariloche, Argentina",0.0,0.0,AU
selwyna_13,"San Carlos de Bariloche, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Santiago, Chile",0.0,0.0,AU
selwyna_13,"Puerto Natales, Chile",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Buenos Aires, Argentina",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Albert Park, Australia",0.0,0.0,AU
selwyna_13,"South Yarra, Australia",0.0,0.0,AU
selwyna_13,"Main Ridge, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Melbourne, Australia",0.0,0.0,AU
selwyna_13,"Fitzroy, Australia",0.0,0.0,AU
selwyna_13,"South Yarra, Australia",0.0,0.0,AU
selwyna_13,"Port Willunga, Australia",0.0,0.0,AU
selwyna_13,"McLaren Vale, Australia",0.0,0.0,AU
selwyna_13,"McLaren Vale, Australia",0.0,0.0,AU
selwyna_13,"Grand Terre, New Caledonia",0.0,0.0,AU
selwyna_13,"Grand Terre, New Caledonia",0.0,0.0,AU
selwyna_13,"Grand Terre, New Caledonia",0.0,0.0,AU
selwyna_13,"Brighton, Australia",0.0,0.0,AU
selwyna_13,"Albert Park, Australia",0.0,0.0,AU
selwyna_13,"Dunsborough, Australia",0.0,0.0,AU
selwyna_13,"Cowaramup, Australia",0.0,0.0,AU
selwyna_13,"Cape Naturaliste, Australia",0.0,0.0,AU
selwyna_13,"Cape Naturaliste, Australia",0.0,0.0,AU
selwyna_13,"Wilyabrup, Australia",0.0,0.0,AU
selwyna_13,"Swanbourne, Australia",0.0,0.0,AU
selwyna_13,"Singapore, Singapore",0.0,0.0,AU
carlosrC9572AK,"Cartagena, Colombia",0.0,0.0,US
carlosrC9572AK,"Medellin, Colombia",0.0,0.0,US
carlosrC9572AK,"Miami, Florida",0.0,0.0,US
carlosrC9572AK,"Rome, Italy",0.0,0.0,US
carlosrC9572AK,"Positano, Italy",0.0,0.0,US
carlosrC9572AK,"Milan, Italy",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Athens, Greece",0.0,0.0,US
carlosrC9572AK,"Granada, Spain",0.0,0.0,US
820alh,"Clearwater, Florida",0.0,0.0,US
820alh,"Apollo Beach, Florida",0.0,0.0,US
820alh,"Apollo Beach, Florida",0.0,0.0,US
820alh,"St. Petersburg, Florida",0.0,0.0,US
820alh,"Halifax, Canada",0.0,0.0,US
820alh,"Reykjavik, Iceland",0.0,0.0,US
820alh,"Lake Toxaway, North Carolina",0.0,0.0,US
820alh,"Marshall, North Carolina",0.0,0.0,US
820alh,"Mainland, United Kingdom",0.0,0.0,US
820alh,"Reykjavik, Iceland",0.0,0.0,US
820alh,"Selfoss, Iceland",0.0,0.0,US
belikealocal,"Athens, Greece",0.0,0.0,TR
belikealocal,"Athens, Greece",0.0,0.0,TR
belikealocal,"Athens, Greece",0.0,0.0,TR
belikealocal,"Kalamata, Greece",0.0,0.0,TR
belikealocal,"Koroni, Greece",0.0,0.0,TR
belikealocal,"Methana, Greece",0.0,0.0,TR
belikealocal,"Galatas, Greece",0.0,0.0,TR
belikealocal,"Athens, Greece",0.0,0.0,TR
smartie19700,"Athens, Greece",0.0,0.0,GB
smartie19700,"Drumnadrochit, United Kingdom",0.0,0.0,GB
smartie19700,"Drumnadrochit, United Kingdom",0.0,0.0,GB
smartie19700,"Drumnadrochit, United Kingdom",0.0,0.0,GB
makingnewtracks194,"Amman, Jordan",0.0,0.0,AU
makingnewtracks194,"Athens, Greece",0.0,0.0,AU
makingnewtracks194,"Athens, Greece",0.0,0.0,AU
makingnewtracks194,"Reykjavik, Iceland",0.0,0.0,AU
napodanoantonio79,"Santorini, Greece",0.0,0.0,IT
442RichardS,New Mexico,0.0,0.0,US
442RichardS,"El Paso, Texas",0.0,0.0,US
442RichardS,"Van Horn, Texas",0.0,0.0,US
442RichardS,"Hood River, Oregon",0.0,0.0,US
442RichardS,"Bremerton, Washington",0.0,0.0,US
